tokens,ner_tags
"['If', 'you', 'do', 'not', 'agree', 'to', 'the', 'terms', 'of', 'this', 'Privacy', 'Policy,', 'please', 'do', 'not', 'use', 'the', 'Site', 'and', 'exit', 'immediately.', 'We', 'reserve', 'the', 'right', 'to', 'modify', 'or', 'amend', 'the', 'terms', 'of', 'this', 'Privacy', 'Policy', 'from', 'time', 'to', 'time.', 'Your', 'continued', 'use', 'of', 'the', 'Site', 'following', 'the', 'posting', 'of', 'changes', 'to', 'these', 'terms', 'means', 'that', 'you', 'accept', 'those', 'changes.', 'We', 'will', 'give', 'you', 'notice', 'of', 'the', 'revised', 'Privacy', 'Policy', 'by', 'posting', 'the', 'revised', 'policy', 'on', 'the', 'Site', 'and', 'by', 'revising', 'the', '""effective', 'date""', 'set', 'forth', 'above.', '<br>', '<br>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'I-NON', 'O', 'O']"
"['<strong>', 'Privacy', 'Policy', '</strong>', '<br>', '<br>', 'Effective', 'Date:', 'April', '1,', '2015', '<br>', '<br>']","['O', 'O', 'O', 'O', 'O', 'O', 'B-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'O', 'O']"
"['To', 'review', 'the', 'prior', 'version', 'of', 'Barnes', '&', ""Noble's"", 'Privacy', 'Policy,', 'please', 'click', 'here.', '<br>', '<br>']","['B-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'O', 'O']"
"['Barnes', '&', 'Noble', 'reserves', 'the', 'right', 'to', 'modify', 'or', 'amend', 'this', 'Privacy', 'Policy', 'at', 'any', 'time,', 'but', 'you', 'can', 'be', 'assured', 'that,', 'should', 'it', 'be', 'necessary', 'to', 'do', 'so,', 'we', 'will', 'always', 'do', 'so', 'in', 'accordance', 'with', 'the', 'Barnes', '&', 'Noble', 'Privacy', 'Principles', 'of', 'Clarity,', 'Security', 'and', 'Integrity.', 'You', 'will', 'be', 'notified', 'of', 'any', 'material', 'changes', 'to', 'this', 'Privacy', 'Policy', 'which', 'are', 'less', 'protective', 'of', 'customer', 'information', 'prior', 'to', 'such', 'changes', 'becoming', 'effective.', 'We', 'may', 'notify', 'you', 'of', 'these', 'changes', 'by', 'email', 'reminders,', 'by', 'notice', 'on', 'this', 'site,', 'or', 'by', 'other', 'acceptable', 'means.', 'We', 'encourage', 'you', 'to', 'periodically', 'review', 'this', 'page', 'for', 'the', 'latest', 'information', 'on', 'our', 'privacy', 'practices.', '<br>', '<br>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'B-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'O', 'B-OTH', 'I-OTH', 'I-OTH', 'I-OTH', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-UNS']"
"['Sales,', 'mergers,', 'and', 'acquisitions', '.', 'If', 'Barnes', '&', 'Noble', 'becomes', 'involved', 'in', 'a', 'merger,', 'acquisition,', 'restructuring,', 'reorganization,', 'or', 'any', 'form', 'of', 'sale', 'or', 'other', 'disposition', 'of', 'some', 'or', 'all', 'of', 'its', 'assets,', 'personal', 'information', 'and', 'your', 'transaction', 'history', 'may', 'be', 'provided', 'to', 'the', 'entities', 'and', 'advisors', 'involved', 'subject', 'to', 'a', 'confidentiality', 'agreement,', 'and', 'we', 'will', 'provide', 'notice', 'to', 'you', 'at', 'your', 'email', 'address', 'on', 'file', 'before', 'any', 'personal', 'information', 'is', 'finally', 'transferred', 'and', 'becomes', 'subject', 'to', 'a', 'different', 'privacy', 'policy.', 'Such', 'a', 'transaction', 'may', 'involve', 'us', '(i)', 'retaining', 'the', 'right', 'to', 'continue', 'to', 'use', 'transferred', 'personal', 'information', 'in', 'addition', 'to', 'the', 'right', 'of', 'the', 'transferee', 'to', 'use', 'such', 'information,', 'and', '(ii)', 'engaging', 'in', 'additional', 'transfers', 'of', 'personal', 'information', '(including', 'new', 'personal', 'information)', 'with', 'the', 'transferee', 'from', 'time', 'to', 'time', 'following', 'such', 'a', 'transaction.', '<br>', '<br>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['<strong>', 'IX.', 'CHANGES', 'TO', 'THIS', 'PRIVACY', 'POLICY', '</strong>', '<br>', '<br>', 'THE', 'MRC', 'reserves', 'the', 'right', 'to', 'change', 'this', 'Privacy', 'Policy', 'at', 'any', 'time.', 'Please', 'check', 'this', 'page', 'periodically', 'for', 'changes.', 'We', 'will', 'post', 'a', 'notice', 'on', 'this', 'Website', 'if', 'and', 'when', 'this', 'policy', 'changes', 'to', 'alert', 'visitors', 'that', 'a', 'new', 'policy', 'is', 'in', 'place.', '<br>', '<br>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'O', 'O']"
"['Privacy', 'Policy', '<br>', '<br>', 'Last', 'modified:', 'June', '30,', '2015', '(', 'view', 'archived', 'versions)', '<br>', '<br>']","['B-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'O', 'I-GNI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNI']"
"['If', 'Google', 'is', 'involved', 'in', 'a', 'merger,', 'acquisition', 'or', 'asset', 'sale,', 'we', 'will', 'continue', 'to', 'ensure', 'the', 'confidentiality', 'of', 'any', 'personal', 'information', 'and', 'give', 'affected', 'users', 'notice', 'before', 'personal', 'information', 'is', 'transferred', 'or', 'becomes', 'subject', 'to', 'a', 'different', 'privacy', 'policy.', '<br>', '<br>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['<strong>', 'Changes', '</strong>', '<br>', '<br>', 'Our', 'Privacy', 'Policy', 'may', 'change', 'from', 'time', 'to', 'time.', 'We', 'will', 'not', 'reduce', 'your', 'rights', 'under', 'this', 'Privacy', 'Policy', 'without', 'your', 'explicit', 'consent.', 'We', 'will', 'post', 'any', 'privacy', 'policy', 'changes', 'on', 'this', 'page', 'and,', 'if', 'the', 'changes', 'are', 'significant,', 'we', 'will', 'provide', 'a', 'more', 'prominent', 'notice', '(including,', 'for', 'certain', 'services,', 'email', 'notification', 'of', 'privacy', 'policy', 'changes).', 'We', 'will', 'also', 'keep', 'prior', 'versions', 'of', 'this', 'Privacy', 'Policy', 'in', 'an', 'archive', 'for', 'your', 'review.', '<br>', '<br>']","['O', 'O', 'O', 'O', 'O', 'B-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'B-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['By', 'visiting', 'our', 'Sites,', 'you', 'are', 'accepting', 'the', 'practices', 'described', 'in', 'our', 'privacy', 'policy,', 'including', 'our', 'use', 'of', 'cookies', 'and', 'similar', 'online', 'tools.', 'If', 'you', 'do', 'not', 'agree', 'to', 'the', 'terms', 'of', 'this', 'privacy', 'policy,', 'please', 'do', 'not', 'use', 'the', 'Sites.', 'We', 'reserve', 'the', 'right', 'to', 'modify', 'or', 'amend', 'the', 'terms', 'of', 'our', 'privacy', 'policy', 'from', 'time', 'to', 'time', 'without', 'notice.', 'Your', 'continued', 'use', 'of', 'our', 'Sites', 'following', 'the', 'posting', 'of', 'changes', 'to', 'these', 'terms', 'will', 'mean', 'you', 'accept', 'those', 'changes.', 'If', 'we', 'intend', 'to', 'apply', 'the', 'modifications', 'or', 'amendments', 'to', 'this', 'privacy', 'policy', 'retroactively', 'or', 'to', 'personally', 'identifiable', 'information', 'already', 'in', 'our', 'possession,', 'we', 'will', 'provide', 'you', 'with', 'notice', 'of', 'the', 'modifications', 'or', 'amendments', 'and', 'seek', 'your', 'consent', 'for', 'such', 'use.', '<ul>', '<li>', 'What', 'Information', 'Is', 'Collected?', '</ul>', '</li>', '<ul>', '<li>', 'How', 'Do', 'the', 'Sites', 'Use', 'Cookies', 'and', 'Other', 'Tracking', 'Technologies?', '</ul>', '</li>', '<ul>', '<li>', 'How', 'Do', 'We', 'Use', 'Your', 'Information?', '</ul>', '</li>', '<ul>', '<li>', 'Who', 'Can', 'See', 'Your', 'Information?', '</ul>', '</li>', '<ul>', '<li>', 'What', 'Are', 'Your', 'Choices?', '</ul>', '</li>', '<ul>', '<li>', 'Other', 'Important', 'Information', '</ul>', '</li>', '<ul>', '<li>', 'Governing', 'Law', '&', 'Notice', 'to', 'Non-U.S.', 'Users', '</ul>', '</li>', '<ul>', '<li>', 'Questions', 'About', 'this', 'Policy;', 'Access', 'to', 'Your', 'Information', '</ul>', '</li>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NON', 'I-NON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Business', 'Transitions', '<br>', '<br>', 'In', 'the', 'event', 'RedOrbit,', 'Inc.', 'goes', 'through', 'a', 'business', 'transition,', 'such', 'as', 'a', 'merger,', 'being', 'acquired', 'by', 'another', 'company,', 'or', 'selling', 'a', 'portion', 'of', 'its', 'assets,', ""users'"", 'personal', 'information', 'will,', 'in', 'most', 'instances,', 'be', 'part', 'of', 'the', 'assets', 'transferred.', 'Users', 'will', 'be', 'notified', 'via', 'email', 'prior', 'to', 'a', 'change', 'of', 'ownership', 'or', 'control', 'of', 'their', 'personal', 'information.', 'If', 'as', 'a', 'result', 'of', 'the', 'business', 'transition,', 'the', 'users?', 'personally', 'identifiable', 'information', 'will', 'be', 'used', 'in', 'a', 'manner', 'different', 'from', 'that', 'stated', 'at', 'the', 'time', 'of', 'collection', 'they', 'will', 'be', 'given', 'choice', 'consistent', 'with', 'our', 'notification', 'of', 'changes', 'section.', '<br>', '<br>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'O', 'O']"
"['Notification', 'of', 'Changes', '<br>', '<br>', 'If', 'we', 'decide', 'to', 'change', 'our', 'privacy', 'policy,', 'we', 'will', 'post', 'those', 'changes', 'to', 'this', 'privacy', 'statement,', 'the', 'homepage,', 'and', 'other', 'places', 'we', 'deem', 'appropriate', 'so', 'our', 'users', 'are', 'always', 'aware', 'of', 'what', 'information', 'we', 'collect,', 'how', 'we', 'use', 'it,', 'and', 'under', 'what', 'circumstances,', 'if', 'any,', 'we', 'disclose', 'it.', 'We', 'will', 'use', 'information', 'in', 'accordance', 'with', 'the', 'privacy', 'policy', 'under', 'which', 'the', 'information', 'was', 'collected.', '<br>', '<br>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNI', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GNO']"
"['If,', 'however,', 'we', 'are', 'going', 'to', 'use', ""users'"", 'personally', 'identifiable', 'information', 'in', 'a', 'manner', 'different', 'from', 'that', 'stated', 'at', 'the', 'time', 'of', 'collection', 'we', 'will', 'notify', 'users', 'via', 'email.', 'Users', 'will', 'have', 'a', 'choice', 'as', 'to', 'whether', 'or', 'not', 'we', 'use', 'their', 'information', 'in', 'this', 'different', 'manner.', 'However,', 'if', 'users', 'have', 'opted', 'out', 'of', 'all', 'communication', 'with', 'the', 'site,', 'or', 'deleted/deactivated', 'their', 'account,', 'then', 'they', 'will', 'not', 'be', 'contacted,', 'nor', 'will', 'their', 'personal', 'information', 'be', 'used', 'in', 'this', 'new', 'manner.', 'In', 'addition,', 'if', 'we', 'make', 'any', 'material', 'changes', 'in', 'our', 'privacy', 'practices', 'that', 'do', 'not', 'affect', 'user', 'information', 'already', 'stored', 'in', 'our', 'database,', 'we', 'will', 'post', 'a', 'prominent', 'notice', 'on', 'our', 'Web', 'site', 'notifying', 'users', 'of', 'the', 'change.', 'In', 'some', 'cases', 'where', 'we', 'post', 'a', 'notice', 'we', 'will', 'also', 'email', 'users,', 'who', 'have', 'opted', 'to', 'receive', 'communications', 'from', 'us,', 'notifying', 'them', 'of', 'the', 'changes', 'in', 'our', 'privacy', 'practices.', '<br>', '<br>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'I-GNO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Last', 'updated:', 'March', '3,', '2014.', 'To', 'see', 'what', 'has', 'changed,', 'click', 'here.', '<br>', '<br>']","['B-GNI', 'I-GNI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GNI', 'I-GNI', 'O', 'O']"
"['Amazon.com', 'knows', 'that', 'you', 'care', 'how', 'information', 'about', 'you', 'is', 'used', 'and', 'shared,', 'and', 'we', 'appreciate', 'your', 'trust', 'that', 'we', 'will', 'do', 'so', 'carefully', 'and', 'sensibly.', 'This', 'notice', 'describes', 'our', 'privacy', 'policy.', 'By', 'visiting', 'Amazon.com,', 'you', 'are', 'accepting', 'the', 'practices', 'described', 'in', 'this', 'Privacy', 'Notice.', '<br>', '<br>', '<ul>', '<li>', 'What', 'Personal', 'Information', 'About', 'Customers', 'Does', 'Amazon.com', 'Gather?', '</li>', '</ul>', '<ul>', '<li>', 'What', 'About', 'Cookies?', '</li>', '</ul>', '<ul>', '<li>', 'Does', 'Amazon.com', 'Share', 'the', 'Information', 'It', 'Receives?', '</li>', '</ul>', '<ul>', '<li>', 'How', 'Secure', 'Is', 'Information', 'About', 'Me?', '</li>', '</ul>', '<ul>', '<li>', 'What', 'About', 'Third-Party', 'Advertisers', 'and', 'Links', 'to', 'Other', 'Websites?', '</li>', '</ul>', '<ul>', '<li>', 'Which', 'Information', 'Can', 'I', 'Access?', '</li>', '</ul>', '<ul>', '<li>', 'What', 'Choices', 'Do', 'I', 'Have?', '</li>', '</ul>', '<ul>', '<li>', 'Are', 'Children', 'Allowed', 'to', 'Use', 'Amazon.com?', '</li>', '</ul>', '<ul>', '<li>', 'Does', 'Amazon.com', 'Participate', 'in', 'the', 'Safe', 'Harbor', 'Program?', '</li>', '</ul>', '<ul>', '<li>', 'Conditions', 'of', 'Use,', 'Notices,', 'and', 'Revisions', '</li>', '</ul>', '<ul>', '<li>', 'Examples', 'of', 'Information', 'Collected', '</li>', '</ul>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-UNS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['<ul>', '<li>', 'If', 'you', 'do', 'not', 'want', 'to', 'receive', 'e-mail', 'or', 'other', 'mail', 'from', 'us,', 'please', 'adjust', 'your', 'Customer', 'Communication', 'Preferences', '.', '(If', 'you', 'do', 'not', 'want', 'to', 'receive', 'Conditions', 'of', 'Use', 'and', 'other', 'legal', 'notices', 'from', 'us,', 'such', 'as', 'this', 'Privacy', 'Notice,', 'those', 'notices', 'will', 'still', 'govern', 'your', 'use', 'of', 'Amazon.com,', 'and', 'it', 'is', 'your', 'responsibility', 'to', 'review', 'them', 'for', 'changes.)', '</li>', '</ul>']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'O', 'O']"
